,label,title,subtitle,num_colors,price,reduced_price,url,description,colors,n_reviews,avg_stars
1409,Just In,Air Jordan 1 High OG,Big Kids' Shoes,2 Colors,$140,,https://www.nike.com/t/air-jordan-1-high-og-big-kids-shoes-kwqPnW/FD1437-052,"Familiar but always fresh, the iconic Air Jordan 1 is remastered for today's sneakerhead culture. This Retro High OG version goes all in with premium leather, comfortable cushioning and classic design details.",Tech Grey/Black/White/Muslin; Black/White/Lucky Green,1,5
1410,,Nike Jr. Phantom GX Club IC,Big Kids' Indoor/Court Soccer Shoes,1 Color,$45,,https://www.nike.com/t/jr-phantom-gx-club-ic-big-kids-indoor-court-soccer-shoes-7fq4TL/DD9566-010,"Whether you’re starting out or just playing for fun, Club shoes get you on the field without compromising on quality. With synthetic leather and asymmetric lacing, they help provide precision touch to help you bury goals in the back of the net or set up a teammate with a pinpoint pass that swings the game in your favor.",,0,0
1411,,Nike Offcourt (NFL Arizona Cardinals),Slide,1 Color,$40,,https://www.nike.com/t/offcourt-arizona-cardinals-slide-MmWZ1t/DD0514-002,"Cheer your team to victory in comfort with the Nike Offcourt (NFL Arizona Cardinals) Slide. A cushy synthetic leather strap features your team’s logo, while an innovative foam midsole makes this slide so comfy, you’ll never want to take it off.",,2,4
1412,,Nike Jr. Phantom GT2 Academy Dynamic Fit MG,Little/Big Kids' Multi-Ground Soccer Cleats,1 Color,$65,$45.97,https://www.nike.com/t/jr-phantom-gt2-academy-dynamic-fit-mg-little-big-kids-multi-ground-soccer-cleats-NrpZDd/DC0813-007,"Building on the Phantom GT, the Nike Jr. Phantom GT2 Dynamic Fit MG has an updated design and patterning that are engineered to help you place your shots with pinpoint accuracy. Off-center lacing provides a clean strike zone to help you dribble, pass and score with precision.",,66,4.8
1413,,Nike ACG Air Deschütz +,Sandals,1 Color,$75,$52.97,https://www.nike.com/t/acg-air-deschütz-sandals-kpgKPr/DC9093-200,"From city hikes to canyon trails to long walks on the beach, the Nike ACG Air Deschütz + is built to feel comfortable. Featuring a classic '90s look and rugged outdoor inspired design, its plush padding around the ankle, heavy-duty webbing strap and easily adjustable hook-and-loop closure keep you focused on the journey ahead.",,73,4.7
1414,,Nike Zoom SD 4,Track & Field Throwing Shoes,1 Color,$80,$55.97,https://www.nike.com/t/zoom-sd-4-track-field-throwing-shoes-81Rbqz/DR9935-700,"Whether rotating or gliding, the Nike Zoom SD 4 delivers contoured support for elite-level performance. The no-sew synthetic leather in the upper provides seamless support while the midfoot strap and Flywire cables wrap under the arch, erasing internal movement as you're preparing to launch.",,1,5
1415,Launching in SNKRS,Nike Air Force 1 Low Retro,Men's Shoes,1 Color,$150,,https://www.nike.com/launch/r/FD7039-100,,,,
1416,Launching in SNKRS,Nike Air Force 1 Low Retro,Men's Shoes,1 Color,$150,,https://www.nike.com/launch/r/FD7039-100,,,,
1417,,LeBron XX SE,Big Kids' Basketball Shoes,1 Color,$160,$136.97,https://www.nike.com/t/lebron-xx-se-big-kids-basketball-shoes-xgwLWl/DV3021-300,"He's clutch. He's an MVP. He's a champion. LeBron James is one of the greatest ever. Celebrate 2 decades of dominance with the LeBron XX (or LeBron 20)—the 20th edition of The King's signature basketball shoes. Their super lightweight and breathable feel, plus Zoom Air cushioning, help you run, jump and compete to the final buzzer. Bright colors are made to pop, and designed only for this special all-star edition.",,0,0
1418,,Nike Court Royale,Baby/Toddler Shoes,1 Color,$40,,https://www.nike.com/t/court-royale-baby-toddler-shoes-89T7vqBg/833537-400,The Nike Court Royale reinvents a hardcourt classic for little feet. They're easy to clean and have soft cushioning so kiddos can kick it in comfort.,,4,4
1419,,Nike Air Zoom Victory Tour 3 NRG,Men's Golf Shoes,1 Color,$200,,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-mens-golf-shoes-pgZWf5/DV6799-007,"You ever daydream about Georgia in the spring? We do. With its peach-fuzz tones complementing a burlap sack-like base, this version is perfect for a long stroll through a warm, inviting Southern breeze. It offers robust comfort, unreal energy return and brand-new spikes, whether you’re swinging through or playing through en route to 36. Radiant brights and extra-juicy green goodness throughout remind you to keep it fresh, always.",,0,0
1420,Available in SNKRS,"Nike Air Force 1 '07 ""ATL""",Men's Shoes,1 Color,$130,,https://www.nike.com/launch/r/FD8306-657,,,,
1421,,Nike Air Force 1 LV8 2,Big Kids' Shoes,1 Color,$95,$80.97,https://www.nike.com/t/air-force-1-lv8-2-big-kids-shoes-Gzh0wT/DV1621-001,"The '90s era? Yeah, that was the bomb. Nike AF1s? A favorite forever. We mashed them up together with the Nike Air Force 1 LV8 2. We bring back a color-block design that reminds us of that past era. And with the smooth durable leather and classic Air under foot, you can rock another chapter of the legendary AF1 everywhere you go.",,9,4.9
1422,,Nike Court Borough Low 2 SE,Baby/Toddler Shoes,1 Color,$40,$28.97,https://www.nike.com/t/court-borough-low-2-se-baby-toddler-shoes-4gx8r1/DQ5981-100,Follow the trail of pawprints left by your little critter when they rock the Nike Court Borough Low 2 SE. Furry details bring these shoes to life while elastic laces and a hook-and-loop strap help make them easy to take on and off. Slip them on and let your kiddo imagine themselves as their favorite animal when they go out and play.,,0,0
1423,,Nike Air Max 90 SE,Men's Shoes,1 Color,$140,$98.97,https://www.nike.com/t/air-max-90-se-mens-shoes-3LGz4X/DV3335-100,"Remember the past? Your favorite AM90 celebrates one of Nike's first innovations—Swoosh FIber. Bringing a vintage vibe to the updated materials, its bright embroidery, double Swoosh logo and playful graphics honor the icon and lets you step into what is yet to come.",White/Light Bone/Sesame/Black; Design your own Nike By You product,11,4.8
1424,,Nike Air Force 1 '07 LX,Men's Shoes,1 Color,$140,$91.97,https://www.nike.com/t/air-force-1-07-lx-mens-shoes-D2ZCMj/DZ5355-126,"Join the celebration in the Air Force 1 '07. Embroidered and stitched accents playfully nod to the Pan de Muerto—bread traditionally baked during Día de Muerto, featuring a circular shape symbolizing the cycle of life and death. Vibrant hues boost the energy, while soft suede and canvas elevate the look and feel of your 'fit. In our memories, in our hearts, for a lifetime and beyond…Somos Familia.",,0,0
1425,,Nike Waffle One,Men's Shoes,1 Color,$110,$77.97,https://www.nike.com/t/waffle-one-mens-shoes-JlMfR8/DQ7637-001,"Bringing a new look to the iconic Waffle franchise, the Nike Waffle One balances everything you love most about heritage Nike running with fresh innovations. Its new durable plastic heel clip adds energy while a mixture of transparent mesh and luscious suedes gets you ready for sunny spring days. The new springy midsole has the classic wedge shape while the updated Waffle outsole provides a level of support and traction you have to feel to believe.",,8,4.6
1426,,Nike Flex TR 9,Women's Training Shoe,1 Color,$70,$49.97,https://www.nike.com/t/flex-tr-9-womens-training-shoe-p8xxrj/AQ7491-007,"Designed for low-impact workouts and circuit training, the Nike Flex TR 9 pairs a breathable mesh and synthetic upper with a supportive platform designed for flexibility and traction.",,94,4.1
1427,,"Nike LeBron 2 ""Maccabi""",Men's Shoes,1 Color,$210,$147.97,https://www.nike.com/t/lebron-2-maccabi-mens-shoes-SX5HCg/DJ4892-100,"What's better than a glass slipper? The LeBron 2 ""Maccabi."" Rarity no more, it brings back one of the most coveted kicks of all time. Worn during an exhibition game in '06 and then tucked away in the vault, the gold and white colorway puts something exquisite on your feet. From its laser-etched graphics to its ballistic fabric and crisp leather in the upper, it delivers your fairytale ending.",,0,0
1428,,Nike Manoa Leather,Men's Boots,2 Colors,$95,,https://www.nike.com/t/manoa-leather-mens-boots-Mj42BL/454350-700,"The Nike Manoa is the perfect match when dressing for winter. Featuring crisp leather on the upper, a thick padded collar and rugged tread, it helps you style for the season. The webbing pull tab and round laces add details ready for the outdoors.",Haystack/Velvet Brown/Haystack; Black/Black/Black,362,4.7
1429,,Nike Dunk High Retro Premium,Men's Shoes,1 Color,$135,,https://www.nike.com/t/dunk-high-retro-premium-mens-shoes-93rG1k/DV0822-100,"Quench your thirst for style with this salty take on the hoops original. Preserving everything you know best—era-echoing construction, ultra-padded design and nothin’-but-net style—its cracked leather, salt-washed colors, and weathered accents maintain its status as the coveted off-court shoe.",Summit White/Phantom/Pink Oxford/White; Design your own Nike By You product,4,4.8
1430,Sustainable Materials,Nike Victori One Next Nature,Men's Slides,1 Color,$40,$19.97,https://www.nike.com/t/victori-one-next-nature-mens-slides-ZcDWVM/DM8598-400,"From the beach to the bleachers, the Nike Victori One Next Nature is a must-have slide for sunny days. Lightweight and easy to wear (or pack for your vacay), it's soft, responsive foam makes lounging easy. Now made with at least 20% recycled materials by weight.",,8,4.9
1431,,Nike Air Force 1 High '07 LV8 EMB,Men's Shoes,1 Color,$135,$89.97,https://www.nike.com/t/air-force-1-high-07-lv8-emb-mens-shoes-g2WGZn/DX4980-001,"Your favorite b-ball look goes artisan. Inspired by handcrafted liquors, the elegant labeling and premium leather certify your shoes 100% Swoosh. Lace up and enjoy the finer things in life like retro hoops style and connoisseur details.",,0,0
1432,,Nike SB Zoom Blazer Mid Premium,Skate Shoes,2 Colors,$100,,https://www.nike.com/t/sb-zoom-blazer-mid-premium-skate-shoes-qr7mWL/DV7898-600,"The Nike SB Zoom Blazer Mid is an iconic hoops shoe tailored to the needs of the modern skateboarder. Durable, premium suede is paired with tacky rubber for flexible grip and comfort that lasts. Snappy and responsive, Zoom Air cushioning helps provide a quick-off-the-ground sensation.",Black/Black/White/Anthracite; Night Maroon/Night Maroon/White/Rosewood,0,0
1433,,Nike Force 1 LV8 2,Little Kids' Shoes,1 Color,$75,,https://www.nike.com/t/force-1-lv8-2-little-kids-shoes-T152dT/DX1659-800,"There's a lot to love about the AF1: Its tough stitching and grippy tread helps kiddos find their footing on first days and rainy days alike. It's the shoe that was as cool 20 years ago as it is today, and will be even when it's covered in stains, scuffs and scrapes. Actually, it might even be better.",,0,0
1434,,Nike Air Max TW Next Nature,Big Kids' Shoes,1 Color,$130,,https://www.nike.com/t/air-max-tw-next-nature-big-kids-shoes-xBMmJS/FJ4606-100,"Tell us what you notice first about the Nike Air Max TW. Is it the cool bubbles of Air that help cushion your every step or the sweet boomerang design on the sides? Inspired by our iconic Tailwind, which introduced the running world to Air cushioning, these are shoes you’ll want to play all day in.",,0,0
1435,,Jordan Why Not .6 x Honor The Gift®,Men's Shoes,1 Color,$150,$127.97,https://www.nike.com/t/jordan-why-not-6-x-honor-the-gift-mens-shoes-93fJNc/DX1692-001,"Honor your gift. From dunks and dimes to off-court 'fits, the Why Not .6 makes every moment the right one to show off your game. Colors and graphics invite you into the world of Russell Westbrook, paying tribute to his on-court domination and off-court persona. Exposed foam and a mix of tumbled leather and suede boost the vintage vibes. The patchwork insole is emblazoned with classic hoops iconography, while woven mesh on the upper lets you check out the interior tech. Custom tongue labels bring the final stamp of approval—lace up and let your presence be known.",,0,0
1436,,Nike Offcourt (MLB Kansas City Royals),Slide,1 Color,$40,,https://www.nike.com/t/offcourt-kansas-city-royals-slide-BT6RTj/DH6997-002,"Cheer your team to victory in comfort with the Nike Offcourt (MLB Kansas City Royals) Slide. A cushy synthetic leather strap features your team’s logo, while an innovative foam midsole makes this slide so comfy, you’ll never want to take it off.",,0,0
1437,,Nike Kawa SE,Baby/Toddler Slides,1 Color,$30,$25.97,https://www.nike.com/t/kawa-se-baby-toddler-slides-LGhpl8/DV2241-400,"It’s a great, big planet and your little kiddo is ready to explore. These special edition Nike Kawa slides are just like big kid slides, with the addition of a stretchy strap that gives your budding explorer the confidence (and support) they need to take 1 small step after another until they’re not just walking on their own—they’ll be running!",,0,0
1438,,NikeCourt Air Zoom Vapor 9.5 Tour Premium,Men's Tennis Shoes,1 Color,$170,$130.97,https://www.nike.com/t/nikecourt-air-zoom-vapor-95-tour-premium-mens-tennis-shoes-sgVSrL/DV2958-001,"Etch your name into greatness with the Vapor 9.5 Tour. The scribble graphic adds a playful touch to your game, while the acrylic design details nod to the majestic murals found deep in the Southern California desert, the ones bestowed upon winners and legends alike each spring. It has a breathable mesh upper that moves with your foot, and a Zoom Air unit provides stability and a lightweight, responsive feel on the court.",,8,5
1439,,Air Jordan 12 Retro,Big Kids' Shoes,1 Color,$150,,https://www.nike.com/t/air-jordan-12-retro-big-kids-shoes-po24DP/153265-071,"An all-time favorite among players and sneakerheads, the Air Jordan 12 Retro is made with encapsulated Air cushioning in the heel. The upper is a mix of genuine and synthetic leather and textile styled with distinct radial stitch lines.",,869,4.8
